iter	Passed	Remaining
4342	38185	93700
4343	38193	93690
4344	38201	93678
4345	38210	93670
4346	38219	93661
4347	38227	93651
4348	38236	93643
4349	38245	93634
4350	38252	93621
4351	38261	93612
4352	38270	93605
4353	38280	93599
4354	38290	93593
4355	38298	93583
4356	38306	93571
4357	38315	93565
4358	38326	93561
4359	38335	93553
4360	38343	93541
4361	38351	93531
4362	38359	93520
4363	38367	93511
4364	38378	93505
4365	38388	93500
4366	38396	93489
4367	38403	93477
4368	38413	93471
4369	38422	93461
4370	38432	93456
4371	38440	93445
4372	38449	93437
4373	38457	93427
4374	38466	93418
4375	38474	93408
4376	38485	93405
4377	38495	93398
4378	38504	93389
4379	38513	93382
4380	38521	93370
4381	38530	93363
4382	38538	93352
4383	38547	93343
4384	38556	93335
4385	38565	93326
4386	38573	93317
4387	38584	93313
4388	38593	93304
4389	38600	93291
4390	38609	93283
4391	38617	93272
4392	38626	93265
4393	38635	93256
4394	38643	93244
4395	38653	93238
4396	38661	93229
4397	38670	93219
4398	38679	93211
4399	38688	93203
4400	38698	93198
4401	38707	93191
4402	38719	93189
4403	38730	93185
4404	38738	93175
4405	38748	93167
4406	38758	93163
4407	38767	93155
4408	38777	93147
4409	38785	93138
4410	38795	93131
4411	38802	93119
4412	38812	93112
4413	38821	93105
4414	38830	93095
4415	38838	93085
4416	38848	93078
4417	38857	93071
4418	38866	93063
4419	38875	93055
4420	38884	93046
4421	38894	93040
4422	38903	93033
4423	38912	93024
4424	38921	93016
4425	38930	93008
4426	38940	93000
4427	38949	92993
4428	38959	92988
4429	38968	92980
4430	38977	92970
4431	38986	92963
4432	38995	92954
4433	39005	92947
4434	39015	92942
4435	39023	92932
4436	39031	92921
4437	39042	92917
4438	39052	92911
4439	39062	92905
4440	39070	92895
4441	39080	92888
4442	39088	92878
4443	39097	92869
4444	39105	92859
4445	39115	92852
4446	39123	92841
4447	39130	92829
4448	39140	92823
4449	39150	92817
4450	39160	92811
4451	39168	92801
4452	39177	92793
4453	39186	92784
4454	39196	92778
4455	39205	92769
4456	39213	92759
4457	39221	92748
4458	39228	92735
4459	39236	92725
4460	39246	92717
4461	39256	92711
4462	39265	92703
4463	39274	92695
4464	39282	92685
4465	39291	92676
4466	39299	92666
4467	39306	92653
4468	39315	92645
4469	39323	92633
4470	39329	92619
4471	39338	92610
4472	39346	92601
4473	39355	92591
4474	39364	92583
4475	39373	92575
4476	39382	92567
4477	39390	92555
4478	39400	92550
4479	39410	92543
4480	39418	92533
4481	39425	92521
4482	39434	92511
4483	39443	92504
4484	39452	92495
4485	39460	92485
4486	39469	92477
4487	39477	92466
4488	39485	92454
4489	39493	92444
4490	39501	92435
4491	39510	92425
4492	39518	92414
4493	39527	92406
4494	39536	92397
4495	39544	92387
4496	39552	92378
4497	39561	92369
4498	39569	92358
4499	39577	92346
4500	39586	92339
4501	39594	92327
4502	39601	92315
4503	39609	92305
4504	39619	92298
4505	39626	92286
4506	39635	92277
4507	39645	92272
4508	39654	92264
4509	39663	92254
4510	39671	92243
4511	39678	92232
4512	39687	92222
4513	39694	92211
4514	39703	92202
4515	39712	92192
4516	39721	92185
4517	39731	92178
4518	39740	92170
4519	39748	92159
4520	39757	92151
4521	39766	92142
4522	39773	92131
4523	39781	92120
4524	39790	92112
4525	39798	92100
4526	39806	92090
4527	39814	92080
4528	39822	92069
4529	39831	92061
4530	39840	92051
4531	39848	92040
4532	39858	92035
4533	39866	92024
4534	39874	92013
4535	39884	92007
4536	39892	91998
4537	39901	91990
4538	39909	91979
4539	39918	91970
4540	39927	91961
4541	39936	91954
4542	39945	91945
4543	39953	91936
4544	39961	91925
4545	39969	91914
4546	39976	91902
4547	39986	91894
4548	39993	91883
4549	40001	91872
4550	40009	91860
4551	40017	91850
4552	40026	91841
4553	40034	91831
4554	40044	91824
4555	40053	91817
4556	40061	91806
4557	40069	91796
4558	40077	91784
4559	40086	91776
4560	40094	91766
4561	40102	91756
4562	40110	91744
4563	40118	91733
4564	40127	91727
4565	40136	91718
4566	40146	91712
4567	40155	91703
4568	40164	91694
4569	40172	91684
4570	40181	91677
4571	40190	91668
4572	40200	91663
4573	40208	91652
4574	40216	91641
4575	40227	91637
4576	40236	91629
4577	40246	91623
4578	40256	91616
4579	40265	91607
4580	40275	91601
4581	40283	91591
4582	40292	91582
4583	40301	91574
4584	40308	91562
4585	40316	91552
4586	40326	91546
4587	40336	91539
4588	40345	91530
4589	40355	91524
4590	40364	91516
4591	40373	91508
4592	40382	91499
4593	40390	91490
4594	40399	91481
4595	40408	91473
4596	40417	91464
4597	40426	91457
4598	40438	91453
4599	40447	91447
4600	40457	91441
4601	40467	91433
4602	40476	91425
4603	40483	91414
4604	40491	91403
4605	40500	91393
4606	40508	91383
4607	40517	91374
4608	40525	91365
4609	40534	91357
4610	40545	91351
4611	40555	91346
4612	40564	91338
4613	40573	91330
4614	40585	91327
4615	40592	91315
4616	40601	91307
4617	40611	91300
4618	40620	91292
4619	40629	91284
4620	40639	91278
4621	40649	91272
4622	40657	91261
4623	40667	91254
4624	40675	91244
4625	40684	91237
4626	40692	91225
4627	40699	91212
4628	40708	91205
4629	40717	91196
4630	40726	91187
4631	40735	91179
4632	40745	91173
4633	40756	91169
4634	40765	91161
4635	40773	91150
4636	40782	91143
4637	40789	91130
4638	40797	91120
4639	40806	91111
4640	40816	91104
4641	40825	91095
4642	40834	91088
4643	40843	91078
4644	40851	91069
4645	40862	91065
4646	40871	91058
4647	40881	91051
4648	40889	91039
4649	40897	91028
4650	40906	91020
4651	40916	91014
4652	40924	91005
4653	40934	90999
4654	40944	90991
4655	40952	90982
4656	40962	90975
4657	40970	90965
4658	40979	90957
4659	40987	90947
4660	40995	90936
4661	41005	90929
4662	41017	90927
4663	41026	90920
4664	41036	90913
4665	41043	90901
4666	41052	90892
4667	41061	90884
4668	41074	90883
4669	41083	90877
4670	41093	90869
4671	41101	90859
4672	41110	90850
4673	41118	90840
4674	41126	90829
4675	41134	90820
4676	41142	90809
4677	41150	90797
4678	41159	90789
4679	41166	90778
4680	41175	90768
4681	41185	90762
4682	41193	90751
4683	41201	90740
4684	41210	90733
4685	41218	90722
4686	41227	90713
4687	41235	90703
4688	41242	90692
4689	41250	90680
4690	41258	90670
4691	41265	90656
4692	41274	90648
4693	41282	90638
4694	41292	90631
4695	41300	90621
4696	41310	90615
4697	41319	90607
4698	41327	90597
4699	41336	90588
4700	41343	90576
4701	41352	90567
4702	41359	90555
4703	41368	90547
4704	41376	90536
4705	41386	90529
4706	41395	90521
4707	41405	90514
4708	41413	90505
4709	41423	90497
4710	41432	90489
4711	41439	90478
4712	41448	90468
4713	41456	90458
4714	41465	90449
4715	41472	90437
4716	41480	90427
4717	41489	90418
4718	41498	90409
4719	41507	90401
4720	41516	90392
4721	41524	90384
4722	41533	90374
4723	41541	90363
4724	41549	90354
4725	41557	90342
4726	41566	90334
4727	41573	90322
4728	41581	90311
4729	41589	90300
4730	41599	90294
4731	41607	90284
4732	41617	90278
4733	41627	90271
4734	41634	90259
4735	41642	90248
4736	41650	90239
4737	41659	90229
4738	41667	90220
4739	41675	90209
4740	41683	90197
4741	41692	90190
4742	41701	90182
4743	41711	90176
4744	41720	90168
4745	41728	90157
4746	41736	90145
4747	41745	90136
4748	41752	90126
4749	41762	90118
4750	41770	90109
4751	41778	90097
4752	41786	90088
4753	41795	90079
4754	41804	90070
4755	41813	90062
4756	41821	90052
4757	41829	90040
4758	41836	90028
4759	41846	90021
4760	41854	90011
4761	41862	90000
4762	41869	89989
4763	41877	89978
4764	41887	89971
4765	41895	89962
4766	41904	89953
4767	41914	89947
4768	41925	89944
4769	41934	89934
4770	41942	89925
4771	41949	89912
4772	41958	89903
4773	41965	89891
4774	41973	89881
4775	41982	89873
4776	41992	89865
4777	42002	89858
4778	42010	89848
4779	42019	89840
4780	42027	89830
4781	42036	89823
4782	42045	89813
4783	42054	89804
4784	42061	89792
4785	42068	89780
4786	42078	89773
4787	42087	89766
4788	42097	89758
4789	42106	89750
4790	42114	89741
4791	42124	89734
4792	42132	89724
4793	42141	89714
4794	42149	89704
4795	42158	89695
4796	42166	89685
4797	42175	89677
4798	42184	89669
4799	42193	89661
4800	42203	89655
4801	42214	89650
4802	42223	89642
4803	42232	89633
4804	42239	89621
4805	42249	89614
4806	42256	89603
4807	42264	89592
4808	42273	89584
4809	42283	89577
4810	42293	89570
4811	42302	89563
4812	42312	89556
4813	42320	89546
4814	42330	89539
4815	42338	89529
4816	42348	89522
4817	42356	89513
4818	42364	89502
4819	42373	89494
4820	42382	89486
4821	42391	89477
4822	42402	89472
4823	42411	89464
4824	42419	89455
4825	42429	89447
4826	42437	89437
4827	42446	89428
4828	42454	89419
4829	42463	89411
4830	42475	89408
4831	42483	89398
4832	42494	89393
4833	42503	89385
4834	42511	89374
4835	42519	89364
4836	42528	89357
4837	42536	89346
4838	42545	89337
4839	42554	89328
4840	42562	89317
4841	42571	89310
4842	42580	89302
4843	42590	89295
4844	42600	89288
4845	42608	89279
4846	42618	89271
4847	42627	89263
4848	42635	89254
4849	42645	89246
4850	42654	89238
4851	42661	89226
4852	42670	89218
4853	42679	89209
4854	42689	89204
4855	42699	89198
4856	42707	89186
4857	42715	89175
4858	42723	89167
4859	42733	89160
4860	42742	89151
4861	42751	89142
4862	42758	89131
4863	42767	89122
4864	42777	89115
4865	42786	89108
4866	42795	89099
4867	42803	89089
4868	42811	89078
4869	42820	89069
4870	42831	89065
4871	42841	89058
4872	42849	89048
4873	42857	89037
4874	42866	89029
4875	42876	89024
4876	42885	89016
4877	42895	89010
4878	42904	89000
4879	42911	88989
4880	42920	88980
4881	42931	88975
4882	42939	88966
4883	42947	88956
4884	42958	88951
4885	42967	88942
4886	42976	88934
4887	42985	88925
4888	42994	88918
4889	43003	88909
4890	43011	88899
4891	43020	88891
4892	43031	88885
4893	43039	88876
4894	43047	88865
4895	43056	88857
4896	43067	88851
4897	43075	88842
4898	43084	88833
4899	43093	88824
4900	43100	88813
4901	43108	88801
4902	43116	88791
4903	43123	88778
4904	43131	88769
4905	43140	88759
4906	43149	88751
4907	43157	88742
4908	43165	88732
4909	43175	88725
4910	43184	88717
4911	43192	88706
4912	43200	88695
4913	43208	88685
4914	43216	88675
4915	43224	88664
4916	43232	88654
4917	43241	88645
4918	43248	88633
4919	43256	88623
4920	43268	88621
4921	43277	88613
4922	43286	88604
4923	43294	88592
4924	43301	88582
4925	43310	88573
4926	43318	88561
4927	43326	88551
4928	43334	88541
4929	43343	88533
4930	43352	88524
4931	43362	88517
4932	43370	88508
4933	43378	88498
4934	43387	88489
4935	43395	88478
4936	43401	88464
4937	43410	88456
4938	43419	88447
4939	43428	88438
4940	43436	88429
4941	43445	88420
4942	43456	88416
4943	43465	88407
4944	43473	88398
4945	43482	88389
4946	43489	88377
4947	43497	88366
4948	43506	88358
4949	43514	88347
4950	43522	88337
4951	43530	88326
4952	43537	88315
4953	43546	88305
4954	43556	88298
4955	43564	88290
4956	43573	88281
4957	43581	88271
4958	43589	88259
4959	43597	88248
4960	43606	88240
4961	43613	88228
4962	43622	88220
4963	43630	88211
4964	43639	88202
4965	43648	88192
4966	43658	88186
4967	43666	88176
4968	43676	88170
4969	43685	88161
4970	43693	88151
4971	43702	88142
4972	43709	88131
4973	43718	88122
4974	43726	88112
4975	43735	88104
4976	43744	88095
4977	43752	88085
4978	43761	88077
4979	43770	88068
4980	43778	88058
4981	43788	88052
4982	43797	88042
4983	43805	88033
4984	43813	88023
4985	43823	88015
4986	43832	88008
4987	43841	87998
4988	43850	87991
4989	43859	87982
4990	43867	87972
4991	43876	87963
4992	43885	87954
4993	43893	87944
4994	43902	87936
4995	43910	87926
4996	43918	87916
4997	43925	87903
4998	43933	87893
4999	43942	87884
5000	43951	87876
5001	43962	87873
5002	43971	87863
5003	43979	87853
5004	43986	87842
5005	43996	87834
5006	44004	87823
5007	44012	87814
5008	44020	87804
5009	44028	87794
5010	44036	87783
5011	44045	87774
5012	44054	87765
5013	44062	87756
5014	44073	87751
5015	44082	87742
5016	44092	87736
5017	44100	87727
5018	44110	87719
5019	44118	87709
5020	44126	87698
5021	44135	87690
5022	44145	87684
5023	44153	87675
5024	44163	87667
5025	44173	87660
5026	44182	87653
5027	44194	87650
5028	44205	87646
5029	44215	87639
5030	44223	87629
5031	44231	87620
5032	44241	87612
5033	44251	87605
5034	44261	87599
5035	44270	87591
5036	44278	87582
5037	44289	87576
5038	44297	87567
5039	44307	87560
5040	44315	87550
5041	44324	87542
5042	44333	87533
5043	44342	87525
5044	44352	87517
5045	44362	87510
5046	44370	87501
5047	44379	87492
5048	44389	87486
5049	44397	87476
5050	44407	87469
5051	44415	87459
5052	44423	87449
5053	44433	87442
5054	44444	87438
5055	44455	87433
5056	44464	87425
5057	44474	87418
5058	44485	87414
5059	44493	87403
5060	44502	87395
5061	44511	87386
5062	44519	87376
5063	44528	87368
5064	44537	87360
5065	44547	87353
5066	44557	87346
5067	44565	87337
5068	44575	87331
5069	44587	87327
5070	44595	87317
5071	44604	87308
5072	44612	87299
5073	44620	87288
5074	44629	87280
5075	44638	87272
5076	44650	87268
5077	44659	87261
5078	44667	87250
5079	44676	87243
5080	44686	87235
5081	44695	87226
5082	44704	87218
5083	44712	87209
5084	44721	87200
5085	44732	87195
5086	44740	87185
5087	44750	87178
5088	44758	87168
5089	44765	87157
5090	44774	87147
5091	44783	87139
5092	44792	87131
5093	44804	87128
5094	44813	87119
5095	44822	87112
5096	44832	87104
5097	44840	87095
5098	44850	87089
5099	44859	87080
5100	44866	87068
5101	44874	87057
5102	44884	87051
5103	44894	87044
5104	44903	87035
5105	44911	87026
5106	44920	87017
5107	44930	87011
5108	44939	87002
5109	44948	86994
5110	44957	86986
5111	44966	86976
5112	44975	86968
5113	44984	86960
5114	44993	86952
5115	45003	86945
5116	45011	86934
5117	45022	86930
5118	45033	86925
5119	45041	86916
5120	45049	86905
5121	45058	86897
5122	45065	86884
5123	45074	86875
5124	45081	86865
5125	45090	86855
5126	45099	86847
5127	45109	86840
5128	45118	86831
5129	45126	86822
5130	45135	86813
5131	45144	86804
5132	45153	86796
5133	45160	86785
5134	45168	86774
5135	45177	86765
5136	45188	86761
5137	45197	86753
5138	45206	86745
5139	45215	86735
5140	45223	86726
5141	45232	86716
5142	45239	86706
5143	45248	86697
5144	45256	86687
5145	45264	86675
5146	45273	86666
5147	45281	86657
5148	45289	86647
5149	45298	86638
5150	45307	86629
5151	45316	86621
5152	45324	86612
5153	45333	86604
5154	45342	86595
5155	45351	86586
5156	45358	86575
5157	45367	86566
5158	45375	86556
5159	45384	86547
5160	45392	86537
5161	45401	86528
5162	45410	86519
5163	45418	86510
5164	45427	86501
5165	45435	86491
5166	45444	86483
5167	45453	86475
5168	45462	86465
5169	45470	86455
5170	45477	86442
5171	45485	86433
5172	45494	86424
5173	45503	86415
5174	45513	86409
5175	45522	86401
5176	45531	86392
5177	45540	86384
5178	45547	86372
5179	45555	86361
5180	45563	86352
5181	45571	86340
5182	45579	86331
5183	45586	86319
5184	45594	86308
5185	45603	86300
5186	45613	86294
5187	45622	86285
5188	45631	86276
5189	45639	86266
5190	45648	86257
5191	45657	86250
5192	45666	86240
5193	45673	86229
5194	45682	86219
5195	45690	86209
5196	45697	86197
5197	45705	86187
5198	45714	86179
5199	45724	86172
5200	45731	86161
5201	45740	86153
5202	45749	86143
5203	45757	86133
5204	45767	86126
5205	45776	86118
5206	45784	86109
5207	45792	86098
5208	45802	86091
5209	45811	86083
5210	45820	86074
5211	45829	86066
5212	45838	86057
5213	45846	86048
5214	45854	86038
5215	45864	86031
5216	45873	86022
5217	45881	86011
5218	45888	86000
5219	45896	85990
5220	45907	85984
5221	45916	85976
5222	45925	85967
5223	45937	85965
5224	45945	85955
5225	45953	85945
5226	45961	85934
5227	45968	85923
5228	45977	85913
5229	45984	85903
5230	45992	85892
5231	46003	85887
5232	46013	85880
5233	46021	85870
5234	46032	85865
5235	46040	85855
5236	46048	85844
5237	46058	85838
5238	46068	85832
5239	46076	85821
5240	46084	85811
5241	46093	85803
5242	46103	85795
5243	46112	85787
5244	46121	85780
5245	46132	85774
5246	46141	85766
5247	46150	85758
5248	46159	85749
5249	46168	85741
5250	46175	85729
5251	46183	85718
5252	46193	85711
5253	46202	85704
5254	46212	85696
5255	46222	85690
5256	46233	85686
5257	46242	85678
5258	46252	85671
5259	46263	85666
5260	46271	85656
5261	46279	85645
5262	46289	85639
5263	46299	85632
5264	46308	85624
5265	46317	85616
5266	46327	85608
5267	46336	85600
5268	46346	85595
5269	46354	85584
5270	46364	85577
5271	46371	85566
5272	46380	85556
5273	46390	85549
5274	46399	85542
5275	46410	85538
5276	46420	85530
5277	46429	85521
5278	46437	85512
5279	46446	85504
5280	46455	85495
5281	46465	85488
5282	46472	85477
5283	46479	85465
5284	46487	85454
5285	46496	85445
5286	46505	85438
5287	46514	85428
5288	46523	85420
5289	46531	85410
5290	46539	85401
5291	46551	85396
5292	46560	85389
5293	46568	85378
5294	46576	85367
5295	46584	85358
5296	46593	85349
5297	46603	85342
5298	46612	85334
5299	46621	85325
5300	46629	85316
5301	46639	85310
5302	46649	85302
5303	46657	85291
5304	46667	85286
5305	46675	85275
5306	46684	85266
5307	46692	85257
5308	46701	85248
5309	46710	85240
5310	46719	85230
5311	46728	85222
5312	46736	85212
5313	46745	85205
5314	46754	85195
5315	46765	85191
5316	46775	85184
5317	46784	85175
5318	46794	85169
5319	46803	85161
5320	46813	85155
5321	46822	85146
5322	46831	85137
5323	46840	85129
5324	46847	85117
5325	46856	85108
5326	46868	85105
5327	46877	85098
5328	46886	85089
5329	46895	85080
5330	46904	85071
5331	46913	85063
5332	46920	85052
5333	46929	85043
5334	46938	85034
5335	46947	85025
5336	46956	85017
5337	46965	85009
5338	46975	85003
5339	46984	84995
5340	46993	84986
5341	47002	84977
5342	47011	84968
5343	47018	84957
5344	47025	84945
5345	47034	84936
5346	47041	84925
5347	47050	84915
5348	47058	84905
5349	47066	84895
5350	47075	84887
5351	47084	84878
5352	47093	84870
5353	47102	84862
5354	47110	84851
5355	47118	84840
5356	47125	84829
5357	47134	84820
5358	47142	84810
5359	47151	84802
5360	47158	84790
5361	47165	84778
5362	47174	84769
5363	47182	84760
5364	47191	84750
5365	47199	84741
5366	47209	84733
5367	47217	84723
5368	47223	84711
5369	47232	84701
5370	47239	84690
5371	47248	84680
5372	47258	84674
5373	47265	84662
5374	47274	84654
5375	47284	84647
5376	47293	84639
5377	47302	84630
5378	47311	84622
5379	47320	84613
5380	47328	84604
5381	47336	84593
5382	47345	84585
5383	47353	84574
5384	47361	84564
5385	47372	84558
